slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
allthatnode-op-mainnet-enterprise-archive,!provider:alchemy-enterprise-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
allthatnode-op-mainnet-free-archive,!provider:alchemy-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
allthatnode-op-mainnet-pay-as-you-go-archive,!provider:alchemy-pay-as-you-go-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
allthatnode-op-sepolia-enterprise-archive,!provider:allthatnode-enterprise-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
allthatnode-op-sepolia-free-archive,!provider:allthatnode-free-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
allthatnode-op-sepolia-pay-as-you-go-archive,!provider:allthatnode-pay-as-you-go-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
ankr-op-mainnet-enterprise-archive,!provider:allthatnode-enterprise-full-archive,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini?uuid=2eca3eb1-02ac-488c-9d17-db61033caed1)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
ankr-op-mainnet-free-archive,!provider:allthatnode-free-full-archive,"[""[Website](https://www.ankr.com/rpc/optimism)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
ankr-op-mainnet-pay-as-you-go-archive,!provider:allthatnode-pay-as-you-go-full-archive,"[""[Buy](https://www.ankr.com/rpc/pricing/)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
ankr-op-sepolia-enterprise-archive,!provider:ankr-enterprise-recent-state,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini?uuid=2eca3eb1-02ac-488c-9d17-db61033caed1)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
ankr-op-sepolia-free-archive,!provider:ankr-free-recent-state,"[""[Website](https://www.ankr.com/rpc/optimism)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
ankr-op-sepolia-pay-as-you-go-archive,!provider:ankr-pay-as-you-go-recent-state,"[""[Buy](https://www.ankr.com/rpc/pricing/)"",""[Docs](https://www.alchemy.com/docs/choosing-a-web3-network#optimism-sepolia-testnet)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
blockpi-op-mainnet-enterprise-archive,!provider:blockpi-enterprise-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
blockpi-op-mainnet-free-archive,!provider:blockpi-free-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
blockpi-op-mainnet-pay-as-you-go-archive,!provider:blockpi-pay-as-you-go-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
blockpi-op-sepolia-enterprise-archive,!provider:blockpi-enterprise-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
blockpi-op-sepolia-free-archive,!provider:blockpi-free-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
blockpi-op-sepolia-pay-as-you-go-archive,!provider:blockpi-pay-as-you-go-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
chainbase-op-mainnet-enterprise,!provider:chainbase-enterprise-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainbase-op-mainnet-free,!provider:chainbase-free-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainbase-op-mainnet-pay-as-you-go,!provider:chainbase-pay-as-you-go-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainnodes-op-mainnet-free-archive,!provider:chainnodes-free-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainnodes-op-mainnet-pay-as-you-go-archive,!provider:chainnodes-pay-as-you-go-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-mainnet-enterprise-indexer,!provider:chainstack-enterprise-indexer,"[""[Enterprise](https://console.chainstack.com/user/account/create?plan=enterprise)"",""[Docs](https://docs.chainstack.com/docs/optimism-tooling#graphql)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-mainnet-free-indexer,!provider:chainstack-free-indexer,"[""[Website](https://chainstack.com/subgraphs/)"",""[Docs](https://docs.chainstack.com/docs/subgraphs-introduction)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-mainnet-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/docs/optimism-tooling#graphql)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-op-mainnet-enterprise-archive,!provider:chainstack-enterprise-full-archive,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/optimism-api-reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-op-mainnet-free,!provider:chainstack-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-op-mainnet-pay-as-you-go-archive,!provider:chainstack-pay-as-you-go-full-archive,"[""[Website](https://chainstack.com/build-better-with-optimism/)"",""[Docs](https://docs.chainstack.com/reference/optimism-api-reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
chainstack-op-sepolia-enterprise-archive,!provider:chainstack-enterprise-full-archive,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/optimism-api-reference)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
chainstack-op-sepolia-free,!provider:chainstack-free-recent-state,"[""[Contact](https://console.chainstack.com/user/account#signup?plan=enterprise)"",""[Docs](https://docs.chainstack.com/reference/optimism-api-reference)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
chainstack-op-sepolia-pay-as-you-go-archive,!provider:chainstack-pay-as-you-go-full-archive,"[""[Website](https://chainstack.com/build-better-with-optimism/)"",""[Docs](https://docs.chainstack.com/reference/optimism-api-reference)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
chainstack-testnet-enterprise-indexer,!provider:chainstack-enterprise-indexer,"[""[Enterprise](https://console.chainstack.com/user/account/create?plan=enterprise)"",""[Docs](https://docs.chainstack.com/docs/optimism-tooling#graphql)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
chainstack-testnet-free-indexer,!provider:chainstack-free-indexer,"[""[Website](https://chainstack.com/subgraphs/)"",""[Docs](https://docs.chainstack.com/docs/subgraphs-introduction)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
chainstack-testnet-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/docs/optimism-tooling#graphql)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
dipdup-mainnet-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/optimism#optimism-mainnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
dipdup-mainnet-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/optimism#optimism-mainnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
dipdup-testnet-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/optimism#optimism-sepolia)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
dipdup-testnet-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/optimism#optimism-sepolia)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
envio-mainnet-dedicated-indexer,!provider:envio-dedicated-indexer,"[""[Contact](https://discord.com/invite/envio)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism#indexing-optimism-data-with-envio)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
envio-mainnet-free-indexer,!provider:envio-free-indexer,"[""[Website](https://envio.dev/#hyperindex)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism#indexing-optimism-data-with-envio)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
envio-mainnet-pay-as-you-go-indexer,!provider:envio-pay-as-you-go-indexer,"[""[Buy](https://envio.dev/pricing)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism#indexing-optimism-data-with-envio)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
envio-testnet-dedicated-indexer,!provider:envio-dedicated-indexer,"[""[Contact](https://discord.com/invite/envio)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism-sepolia#indexing-optimism-sepolia-data-with-envio)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
envio-testnet-free-indexer,!provider:envio-free-indexer,"[""[Website](https://envio.dev/#hyperindex)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism-sepolia#indexing-optimism-sepolia-data-with-envio)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
envio-testnet-pay-as-you-go-indexer,!provider:envio-pay-as-you-go-indexer,"[""[Buy](https://envio.dev/pricing)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/optimism-sepolia#indexing-optimism-sepolia-data-with-envio)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-dedicated-full-archive,!provider:getblock-dedicated-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-dedicated-recent-state,!provider:getblock-dedicated-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-enterprise-recent-state,!provider:getblock-enterprise-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-free-recent-state,!provider:getblock-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-mainnet-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
getblock-testnet-dedicated-full-archive,!provider:getblock-dedicated-full-archive,,,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-dedicated-recent-state,!provider:getblock-dedicated-recent-state,,,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-enterprise-recent-state,!provider:getblock-enterprise-recent-state,,,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-free-recent-state,!provider:getblock-free-recent-state,,,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
getblock-testnet-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,,,,,,,testnet,,,,,,,,,,,,,,,,,,
goldrush-mainnet-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldrush-mainnet-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/optimism/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldrush-mainnet-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldrush-testnet-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
goldrush-testnet-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/optimism/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
goldrush-testnet-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/optimism#optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
goldsky-mainnet-enterprise-indexer,!provider:goldsky-enterprise-indexer,"[""[Contact](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldsky-mainnet-free-indexer,!provider:goldsky-free-indexer,"[""[Website](https://goldsky.com/products/subgraphs)"",""[Docs](https://docs.goldsky.com/subgraphs/introduction)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldsky-mainnet-pay-as-you-go-indexer,!provider:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
goldsky-testnet-enterprise-indexer,!provider:goldsky-enterprise-indexer,"[""[Contact](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
goldsky-testnet-free-indexer,!provider:goldsky-free-indexer,"[""[Website](https://goldsky.com/products/subgraphs)"",""[Docs](https://docs.goldsky.com/subgraphs/introduction)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
goldsky-testnet-pay-as-you-go-indexer,!provider:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-enterprise-indexer,!provider:indexing-co-enterprise-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-free-indexer,!provider:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-pay-as-you-go-indexer,!provider:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
indexing-co-testnet-enterprise-indexer,!provider:indexing-co-enterprise-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism_sepolia)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
indexing-co-testnet-free-indexer,!provider:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism_sepolia)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
indexing-co-testnet-pay-as-you-go-indexer,!provider:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/optimism_sepolia)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
infura-op-mainnet-enterprise-full-archive,!provider:infura-enterprise-full-archive,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
infura-op-mainnet-free-full-archive,!provider:infura-free-full-archive,"[""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
infura-op-mainnet-pay-as-you-go-full-archive,!provider:infura-pay-as-you-go-full-archive,"[""[Buy](https://www.infura.io/pricing)"",""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
infura-op-sepolia-enterprise-full-archive,!provider:infura-enterprise-full-archive,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
infura-op-sepolia-free-full-archive,!provider:infura-free-full-archive,"[""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
infura-op-sepolia-pay-as-you-go-full-archive,!provider:infura-pay-as-you-go-full-archive,"[""[Buy](https://www.infura.io/pricing)"",""[Docs](https://docs.metamask.io/services/reference/optimism/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
mobula-mainnet-enterprise-indexer,!provider:mobula-enterprise-indexer,"[""[Enterprise](https://t.me/mobuladevelopers?start=Enterprise)"",""[Docs](https://docs.mobula.io/blockchains/optimistic#optimistic)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
mobula-mainnet-free-indexer,!provider:mobula-free-indexer,"[""[Website](https://mobula.io/)"",""[Docs](https://docs.mobula.io/blockchains/optimistic#optimistic)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
mobula-mainnet-pay-as-you-go-indexer,!provider:mobula-pay-as-you-go-indexer,"[""[Buy](https://docs.mobula.io/pricing)"",""[Docs](https://docs.mobula.io/blockchains/optimistic#optimistic)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-dedicated-recent-state,!provider:nownodes-dedicated-recent-state,"[""[Contact](https://account.nownodes.io/auth/login)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-enterprise-recent-state,!provider:nownodes-enterprise-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-free-recent-state,!provider:nownodes-free-recent-state,"[""[Website](https://nownodes.io/nodes/optimism-op)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-pro-recent-state,!provider:nownodes-pro-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-business-recent-state,!provider:nownodes-business-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
nownodes-mainnet-custom-recent-state,!provider:nownodes-custom-recent-state,"[""[Contact](https://account.nownodes.io/auth/login)"",""[Docs](https://nownodes.io/nodes/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-enterprise-full-archive,!provider:onfinality-enterprise-full-archive,"[""[Contact](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-developer-full-archive,!provider:onfinality-developer-full-archive,"[""[Website](https://onfinality.io/en/networks/bnb)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-growth-full-archive,!provider:onfinality-growth-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-accelerate-full-archive,!provider:onfinality-accelerate-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-enterprise-full-archive,!provider:onfinality-enterprise-full-archive,"[""[Contact](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-developer-full-archive,!provider:onfinality-developer-full-archive,"[""[Website](https://onfinality.io/en/networks/optimism)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-growth-full-archive,!provider:onfinality-growth-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-accelerate-full-archive,!provider:onfinality-accelerate-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-enterprise-trace,!provider:onfinality-enterprise-trace,"[""[Contact](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-growth-trace,!provider:onfinality-growth-trace,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-accelerate-trace,!provider:onfinality-accelerate-trace,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-enterprise-trace,!provider:onfinality-enterprise-trace,"[""[Contact](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-growth-trace,!provider:onfinality-growth-trace,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-accelerate-trace,!provider:onfinality-accelerate-trace,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-partner-plan-indexer,!provider:onfinality-partner-plan-indexer,"[""[Contact](https://indexing.onfinality.io/en/pricing)"",""[Docs](https://documentation.onfinality.io/support/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-free-plan-indexer,!provider:onfinality-free-plan-indexer,"[""[Website](https://onfinality.io/en/networks/optimism)"",""[Docs](https://documentation.onfinality.io/support/optimism)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-mainnet-standard-plan-indexer,!provider:onfinality-standard-plan-indexer,"[""[Buy](https://indexing.onfinality.io/en/pricing)"",""[Docs](https://documentation.onfinality.io/support/pricing)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-partner-plan-indexer,!provider:onfinality-partner-plan-indexer,"[""[Contact](https://indexing.onfinality.io/login)"",""[Docs](https://documentation.onfinality.io/support/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
onfinality-testnet-free-plan-indexer,!provider:onfinality-free-plan-indexer,"[""[Website](https://onfinality.io/en/networks/optimism)"",""[Docs](https://documentation.onfinality.io/support/optimism)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,
ormi-mainnet-enterprise-indexer,!provider:ormi-enterprise-indexer,"[""[Contact](https://calendly.com/ormilabs)"",""[Docs](https://docs.ormilabs.com/data-api-v2/overview#supported-networks)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
ormi-mainnet-free-indexer,!provider:ormi-free-indexer,"[""[Website](https://ormilabs.com/products/0xgraph/)"",""[Docs](https://docs.ormilabs.com/subgraphs/overview)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
